Subscriber	StartTime	EndTime
13800010098	2009-01-01 01:48:27	2009-01-01 01:51:20
13800010502	2009-01-01 01:48:49	2009-01-01 01:49:21
13800010351	2009-01-01 01:49:04	2009-01-01 01:49:51
13800010649	2009-01-01 01:49:39	2009-01-01 01:54:36
13800010343	2009-01-01 01:49:48	2009-01-01 02:27:23
13800010431	2009-01-01 01:49:58	2009-01-01 01:54:10
13800010873	2009-01-01 01:50:08	2009-01-01 01:55:11
13800010715	2009-01-01 01:50:33	2009-01-01 01:50:59
13800010690	2009-01-01 01:50:35	2009-01-01 01:51:57
13800010183	2009-01-01 01:51:19	2009-01-01 01:55:49
13800010127	2009-01-01 01:51:26	2009-01-01 01:52:47
13800010849	2009-01-01 01:51:48	2009-01-01 01:54:51
13800010209	2009-01-01 01:52:17	2009-01-01 01:56:09
13800010119	2009-01-01 01:52:39	2009-01-01 02:14:18
13800010870	2009-01-01 01:53:24	2009-01-01 01:54:27
13800010845	2009-01-01 01:53:26	2009-01-01 01:55:01
13800010446	2009-01-01 01:53:50	2009-01-01 02:42:51
13800010791	2009-01-01 01:54:16	2009-01-01 01:54:49
13800010694	2009-01-01 01:54:17	2009-01-01 01:58:26
13800010166	2009-01-01 01:54:24	2009-01-01 01:58:39
13800010854	2009-01-01 01:54:50	2009-01-01 01:57:01
13800010121	2009-01-01 01:54:52	2009-01-01 01:59:33
13800010319	2009-01-01 01:56:14	2009-01-01 01:59:12
13800010404	2009-01-01 01:56:30	2009-01-01 01:57:00
13800010282	2009-01-01 01:57:06	2009-01-01 01:57:29
13800010542	2009-01-01 01:57:22	2009-01-01 02:32:22
13800010486	2009-01-01 01:57:36	2009-01-01 01:58:52
13800010735	2009-01-01 01:58:00	2009-01-01 02:02:04
13800010537	2009-01-01 01:58:21	2009-01-01 01:59:40
13800010559	2009-01-01 01:58:29	2009-01-01 01:58:49
13800010023	2009-01-01 01:58:36	2009-01-01 02:01:33
13800010623	2009-01-01 01:58:51	2009-01-01 02:04:01
13800010834	2009-01-01 02:00:35	2009-01-01 02:05:47
13800010018	2009-01-01 02:00:41	2009-01-01 02:05:06
13800010890	2009-01-01 02:00:50	2009-01-01 02:05:03
13800010679	2009-01-01 02:01:23	2009-01-01 02:53:49
13800010273	2009-01-01 02:01:40	2009-01-01 02:02:04
13800010857	2009-01-01 02:02:18	2009-01-01 02:22:23
13800010491	2009-01-01 02:02:33	2009-01-01 02:06:21
13800010553	2009-01-01 02:02:47	2009-01-01 02:03:16
13800010230	2009-01-01 02:02:54	2009-01-01 02:04:19
13800010835	2009-01-01 02:03:38	2009-01-01 02:23:44
13800010058	2009-01-01 02:04:38	2009-01-01 02:30:54
13800010396	2009-01-01 02:04:51	2009-01-01 02:09:29
13800010795	2009-01-01 02:05:06	2009-01-01 02:08:03
13800010499	2009-01-01 02:05:13	2009-01-01 02:09:37
13800010079	2009-01-01 02:05:34	2009-01-01 02:06:43
13800010368	2009-01-01 02:06:09	2009-01-01 02:08:39
13800010181	2009-01-01 02:06:34	2009-01-01 02:11:08
13800010884	2009-01-01 02:07:26	2009-01-01 02:07:54
13800010410	2009-01-01 02:07:42	2009-01-01 02:11:52
13800010740	2009-01-01 02:07:49	2009-01-01 02:10:16
13800010770	2009-01-01 02:08:03	2009-01-01 02:09:02
13800010007	2009-01-01 02:08:56	2009-01-01 02:13:37
13800010834	2009-01-01 02:09:26	2009-01-01 02:10:53
13800010563	2009-01-01 02:09:28	2009-01-01 02:13:36
13800010113	2009-01-01 02:09:49	2009-01-01 02:11:50
13800010237	2009-01-01 02:10:37	2009-01-01 02:14:37
13800010530	2009-01-01 02:10:48	2009-01-01 02:12:13
13800010287	2009-01-01 02:11:04	2009-01-01 02:14:42
13800010427	2009-01-01 02:11:37	2009-01-01 02:12:12
13800010502	2009-01-01 02:11:59	2009-01-01 02:14:54
13800010595	2009-01-01 02:12:06	2009-01-01 02:13:31
13800010827	2009-01-01 02:12:28	2009-01-01 02:17:26
13800010554	2009-01-01 02:12:44	2009-01-01 02:16:17
13800010640	2009-01-01 02:13:25	2009-01-01 02:15:52
13800010779	2009-01-01 02:13:54	2009-01-01 02:16:41
13800010853	2009-01-01 02:14:16	2009-01-01 02:17:04
13800010746	2009-01-01 02:14:21	2009-01-01 02:16:20
13800010899	2009-01-01 02:14:31	2009-01-01 02:16:37
13800010663	2009-01-01 02:14:38	2009-01-01 02:17:42
13800010102	2009-01-01 02:14:39	2009-01-01 02:19:29
13800010112	2009-01-01 02:16:55	2009-01-01 02:20:25
13800010756	2009-01-01 02:17:04	2009-01-01 02:17:29
13800010191	2009-01-01 02:17:15	2009-01-01 02:21:58
13800010452	2009-01-01 02:17:41	2009-01-01 02:21:07
13800010285	2009-01-01 02:18:07	2009-01-01 02:20:51
13800010401	2009-01-01 02:18:35	2009-01-01 02:21:45
13800010114	2009-01-01 02:18:35	2009-01-01 02:21:11
13800010273	2009-01-01 02:18:56	2009-01-01 02:22:30
13800010087	2009-01-01 02:20:45	2009-01-01 02:22:39
13800010786	2009-01-01 02:21:05	2009-01-01 02:21:55
13800010083	2009-01-01 02:21:32	2009-01-01 02:23:10
13800010300	2009-01-01 02:21:54	2009-01-01 02:23:23
13800010051	2009-01-01 02:22:22	2009-01-01 02:23:19
13800010089	2009-01-01 02:22:36	2009-01-01 02:57:54
13800010691	2009-01-01 02:23:04	2009-01-01 02:26:50
13800010028	2009-01-01 02:23:48	2009-01-01 02:25:25
13800010144	2009-01-01 02:24:49	2009-01-01 02:26:42
13800010066	2009-01-01 02:24:50	2009-01-01 02:30:03
13800010641	2009-01-01 02:25:13	2009-01-01 02:27:01
13800010384	2009-01-01 02:25:57	2009-01-01 02:30:14
13800010137	2009-01-01 02:26:45	2009-01-01 02:30:36
13800010329	2009-01-01 02:26:53	2009-01-01 02:30:43
13800010238	2009-01-01 02:26:55	2009-01-01 02:29:23
13800010175	2009-01-01 02:27:39	2009-01-01 02:31:51
13800010726	2009-01-01 02:28:55	2009-01-01 02:33:09
13800010720	2009-01-01 02:29:04	2009-01-01 02:29:37
13800010394	2009-01-01 02:29:05	2009-01-01 02:32:44
13800010299	2009-01-01 02:29:15	2009-01-01 02:32:24
13800010764	2009-01-01 02:30:29	2009-01-01 02:35:46
13800010488	2009-01-01 02:31:40	2009-01-01 02:34:01
13800010044	2009-01-01 02:31:58	2009-01-01 02:33:08
13800010829	2009-01-01 02:31:59	2009-01-01 02:35:48
13800010469	2009-01-01 02:32:11	2009-01-01 02:34:05
13800010850	2009-01-01 02:32:38	2009-01-01 02:33:03
13800010201	2009-01-01 02:33:49	2009-01-01 02:34:49
13800010507	2009-01-01 02:33:57	2009-01-01 02:38:14
13800010867	2009-01-01 02:35:16	2009-01-01 02:40:35
13800010845	2009-01-01 02:35:18	2009-01-01 02:38:29
13800010682	2009-01-01 02:35:20	2009-01-01 02:40:21
13800010066	2009-01-01 02:35:42	2009-01-01 03:19:48
13800010450	2009-01-01 02:36:03	2009-01-01 02:36:42
13800010120	2009-01-01 02:36:19	2009-01-01 02:38:47
13800010225	2009-01-01 02:36:20	2009-01-01 02:39:33
13800010173	2009-01-01 02:36:51	2009-01-01 02:39:25
13800010860	2009-01-01 02:39:09	2009-01-01 02:42:18
13800010626	2009-01-01 02:39:37	2009-01-01 02:41:07
13800010558	2009-01-01 02:39:46	2009-01-01 02:43:29
13800010521	2009-01-01 02:39:51	2009-01-01 02:41:31
13800010855	2009-01-01 02:40:22	2009-01-01 02:43:07
13800010061	2009-01-01 02:40:42	2009-01-01 02:45:54
13800010509	2009-01-01 02:41:15	2009-01-01 02:42:02
13800010498	2009-01-01 02:41:25	2009-01-01 03:18:12
13800010830	2009-01-01 02:42:05	2009-01-01 02:46:41
13800010729	2009-01-01 02:42:25	2009-01-01 02:46:45
13800010123	2009-01-01 02:43:40	2009-01-01 03:30:16
13800010228	2009-01-01 02:43:53	2009-01-01 02:48:55
13800010778	2009-01-01 02:44:37	2009-01-01 02:45:22
13800010360	2009-01-01 02:44:37	2009-01-01 02:46:46
13800010202	2009-01-01 02:44:52	2009-01-01 02:48:31
13800010582	2009-01-01 02:45:08	2009-01-01 02:49:56
13800010516	2009-01-01 02:46:13	2009-01-01 02:49:03
13800010641	2009-01-01 02:46:31	2009-01-01 02:49:58
13800010519	2009-01-01 02:47:40	2009-01-01 03:22:51
13800010333	2009-01-01 02:47:41	2009-01-01 02:48:37
13800010053	2009-01-01 02:48:04	2009-01-01 02:51:40
13800010426	2009-01-01 02:48:27	2009-01-01 02:52:34
13800010403	2009-01-01 02:49:58	2009-01-01 02:53:13
13800010150	2009-01-01 02:50:37	2009-01-01 02:52:13
13800010556	2009-01-01 02:51:35	2009-01-01 02:54:46
13800010686	2009-01-01 02:51:37	2009-01-01 02:53:30
13800010320	2009-01-01 02:53:17	2009-01-01 02:54:52
13800010044	2009-01-01 02:53:22	2009-01-01 02:55:04
13800010885	2009-01-01 02:53:51	2009-01-01 02:55:25
13800010234	2009-01-01 02:54:20	2009-01-01 02:59:02
13800010568	2009-01-01 02:55:12	2009-01-01 02:59:26
13800010765	2009-01-01 02:55:35	2009-01-01 02:58:27
13800010296	2009-01-01 02:57:15	2009-01-01 02:58:19
13800010803	2009-01-01 02:57:44	2009-01-01 02:59:58
13800010263	2009-01-01 02:57:46	2009-01-01 03:01:55
13800010026	2009-01-01 02:58:23	2009-01-01 02:59:18
13800010783	2009-01-01 02:58:34	2009-01-01 03:01:39
13800010609	2009-01-01 02:59:53	2009-01-01 03:00:28
13800010317	2009-01-01 03:00:39	2009-01-01 03:01:43
13800010343	2009-01-01 03:00:52	2009-01-01 03:05:29
13800010826	2009-01-01 03:01:45	2009-01-01 03:05:00
13800010384	2009-01-01 03:02:54	2009-01-01 03:05:45
13800010796	2009-01-01 03:03:16	2009-01-01 03:04:02
13800010408	2009-01-01 03:03:37	2009-01-01 03:04:02
13800010211	2009-01-01 03:04:32	2009-01-01 03:09:00
13800010573	2009-01-01 03:04:55	2009-01-01 03:08:18
13800010683	2009-01-01 03:04:57	2009-01-01 03:06:41
13800010788	2009-01-01 03:06:15	2009-01-01 03:10:51
13800010726	2009-01-01 03:07:05	2009-01-01 03:09:40
13800010114	2009-01-01 03:07:44	2009-01-01 03:12:09
13800010074	2009-01-01 03:08:41	2009-01-01 03:11:10
13800010823	2009-01-01 03:08:46	2009-01-01 03:10:09
13800010784	2009-01-01 03:09:56	2009-01-01 03:29:23
13800010630	2009-01-01 03:11:26	2009-01-01 03:16:43
13800010090	2009-01-01 03:11:35	2009-01-01 03:15:44
13800010217	2009-01-01 03:11:46	2009-01-01 03:12:57
13800010750	2009-01-01 03:12:31	2009-01-01 03:14:32
13800010022	2009-01-01 03:12:45	2009-01-01 03:15:54
13800010146	2009-01-01 03:13:50	2009-01-01 03:15:14
13800010841	2009-01-01 03:14:41	2009-01-01 03:19:41
13800010330	2009-01-01 03:14:52	2009-01-01 03:15:35
13800010344	2009-01-01 03:15:10	2009-01-01 03:17:39
13800010874	2009-01-01 03:16:22	2009-01-01 03:17:40
13800010315	2009-01-01 03:16:27	2009-01-01 03:18:49
13800010137	2009-01-01 03:17:52	2009-01-01 03:19:35
13800010693	2009-01-01 03:18:38	2009-01-01 03:19:30
13800010010	2009-01-01 03:18:46	2009-01-01 03:20:54
13800010268	2009-01-01 03:19:06	2009-01-01 03:23:21
13800010275	2009-01-01 03:20:40	2009-01-01 03:25:00
13800010021	2009-01-01 03:20:56	2009-01-01 03:24:43
13800010464	2009-01-01 03:21:27	2009-01-01 03:23:21
13800010530	2009-01-01 03:22:33	2009-01-01 03:24:09
13800010424	2009-01-01 03:22:54	2009-01-01 03:23:48
13800010035	2009-01-01 03:22:57	2009-01-01 03:25:15
13800010550	2009-01-01 03:24:10	2009-01-01 03:27:16
13800010591	2009-01-01 03:24:31	2009-01-01 03:25:21
13800010814	2009-01-01 03:25:40	2009-01-01 03:27:40
13800010720	2009-01-01 03:26:25	2009-01-01 03:30:30
13800010404	2009-01-01 03:26:27	2009-01-01 03:30:11
13800010094	2009-01-01 03:27:55	2009-01-01 03:32:42
13800010049	2009-01-01 03:28:46	2009-01-01 03:30:36
13800010851	2009-01-01 03:28:53	2009-01-01 03:32:26
13800010521	2009-01-01 03:29:31	2009-01-01 03:30:09
13800010097	2009-01-01 03:30:09	2009-01-01 03:32:05
13800010442	2009-01-01 03:31:03	2009-01-01 03:35:01
13800010198	2009-01-01 03:31:32	2009-01-01 04:04:41
13800010591	2009-01-01 03:32:39	2009-01-01 03:37:39
13800010352	2009-01-01 03:33:35	2009-01-01 03:34:35
13800010763	2009-01-01 03:34:59	2009-01-01 03:38:39
13800010469	2009-01-01 03:35:29	2009-01-01 03:38:21
13800010110	2009-01-01 03:36:46	2009-01-01 03:41:36
13800010781	2009-01-01 03:37:08	2009-01-01 03:38:04
13800010066	2009-01-01 03:38:10	2009-01-01 03:42:46
13800010662	2009-01-01 03:38:27	2009-01-01 03:39:46
13800010272	2009-01-01 03:41:10	2009-01-01 03:41:54
13800010329	2009-01-01 03:41:49	2009-01-01 03:43:22
13800010054	2009-01-01 03:42:55	2009-01-01 04:14:05
13800010322	2009-01-01 03:43:05	2009-01-01 03:44:36
13800010804	2009-01-01 03:44:19	2009-01-01 03:47:36
13800010130	2009-01-01 03:45:19	2009-01-01 03:49:53
13800010116	2009-01-01 03:46:00	2009-01-01 03:48:49
13800010312	2009-01-01 03:46:48	2009-01-01 03:47:19
13800010733	2009-01-01 03:48:35	2009-01-01 03:52:07
13800010704	2009-01-01 03:49:29	2009-01-01 03:52:20
13800010794	2009-01-01 03:50:46	2009-01-01 04:17:53
13800010109	2009-01-01 03:51:28	2009-01-01 03:56:10
13800010320	2009-01-01 03:52:36	2009-01-01 03:56:07
13800010584	2009-01-01 03:53:17	2009-01-01 03:55:06
13800010472	2009-01-01 03:54:15	2009-01-01 03:57:32
13800010009	2009-01-01 03:55:18	2009-01-01 03:59:48
13800010296	2009-01-01 03:56:28	2009-01-01 03:57:20
13800010860	2009-01-01 03:56:37	2009-01-01 04:01:36
13800010406	2009-01-01 03:58:08	2009-01-01 03:59:39
13800010397	2009-01-01 03:59:53	2009-01-01 04:00:24
13800010348	2009-01-01 04:00:10	2009-01-01 04:03:34
13800010027	2009-01-01 04:01:23	2009-01-01 04:04:14
13800010471	2009-01-01 04:02:39	2009-01-01 04:04:00
13800010368	2009-01-01 04:03:24	2009-01-01 04:08:03
13800010047	2009-01-01 04:04:39	2009-01-01 04:06:25
13800010385	2009-01-01 04:05:45	2009-01-01 04:07:52
13800010450	2009-01-01 04:06:33	2009-01-01 04:11:17
13800010682	2009-01-01 04:06:50	2009-01-01 04:07:14
13800010330	2009-01-01 04:08:22	2009-01-01 04:12:42
13800010760	2009-01-01 04:09:00	2009-01-01 04:09:51
13800010601	2009-01-01 04:11:01	2009-01-01 04:14:52
13800010243	2009-01-01 04:11:17	2009-01-01 04:11:44
13800010596	2009-01-01 04:12:39	2009-01-01 04:14:23
13800010386	2009-01-01 04:13:50	2009-01-01 04:16:24
13800010822	2009-01-01 04:14:40	2009-01-01 05:05:25
13800010227	2009-01-01 04:15:21	2009-01-01 04:16:03
13800010268	2009-01-01 04:16:41	2009-01-01 04:20:29
13800010509	2009-01-01 04:16:54	2009-01-01 04:17:46
13800010698	2009-01-01 04:18:24	2009-01-01 04:21:04
13800010120	2009-01-01 04:19:39	2009-01-01 04:24:53
13800010781	2009-01-01 04:20:59	2009-01-01 04:21:48
13800010615	2009-01-01 04:21:06	2009-01-01 05:05:05
13800010603	2009-01-01 04:22:20	2009-01-01 04:24:26
13800010793	2009-01-01 04:22:26	2009-01-01 04:27:12
13800010540	2009-01-01 04:24:46	2009-01-01 04:28:28
13800010327	2009-01-01 04:25:58	2009-01-01 04:26:19
13800010010	2009-01-01 04:26:14	2009-01-01 04:30:27
13800010428	2009-01-01 04:26:38	2009-01-01 05:13:59
13800010651	2009-01-01 04:28:23	2009-01-01 04:33:20
13800010837	2009-01-01 04:29:08	2009-01-01 04:33:41
13800010159	2009-01-01 04:30:50	2009-01-01 04:35:06
13800010471	2009-01-01 04:31:16	2009-01-01 04:32:25
13800010276	2009-01-01 04:32:44	2009-01-01 04:35:37
13800010040	2009-01-01 04:32:45	2009-01-01 04:35:46
13800010257	2009-01-01 04:35:22	2009-01-01 04:36:49
13800010045	2009-01-01 04:35:38	2009-01-01 04:40:46
13800010203	2009-01-01 04:37:22	2009-01-01 04:39:28
13800010618	2009-01-01 04:37:30	2009-01-01 04:42:01
13800010708	2009-01-01 04:38:21	2009-01-01 04:39:17
13800010385	2009-01-01 04:39:15	2009-01-01 04:43:20
13800010031	2009-01-01 04:40:32	2009-01-01 04:45:01
13800010585	2009-01-01 04:40:37	2009-01-01 04:40:58
13800010791	2009-01-01 04:42:16	2009-01-01 04:44:32
13800010442	2009-01-01 04:43:11	2009-01-01 04:43:34
13800010348	2009-01-01 04:45:19	2009-01-01 04:49:01
13800010025	2009-01-01 04:45:54	2009-01-01 04:50:44
13800010823	2009-01-01 04:46:30	2009-01-01 04:50:53
13800010535	2009-01-01 04:47:58	2009-01-01 04:51:58
13800010539	2009-01-01 04:48:44	2009-01-01 04:53:36
13800010875	2009-01-01 04:48:54	2009-01-01 04:52:57
13800010061	2009-01-01 04:50:04	2009-01-01 04:52:21
13800010381	2009-01-01 04:50:57	2009-01-01 04:56:12
13800010397	2009-01-01 04:53:25	2009-01-01 04:58:03
13800010671	2009-01-01 04:53:33	2009-01-01 04:55:54
13800010423	2009-01-01 04:54:17	2009-01-01 04:55:03
13800010271	2009-01-01 04:54:43	2009-01-01 04:56:01
13800010269	2009-01-01 04:56:23	2009-01-01 05:00:56
13800010771	2009-01-01 04:57:44	2009-01-01 05:01:45
13800010606	2009-01-01 04:58:30	2009-01-01 05:00:44
13800010122	2009-01-01 04:59:38	2009-01-01 05:03:54
13800010088	2009-01-01 05:01:24	2009-01-01 05:02:37
13800010836	2009-01-01 05:01:31	2009-01-01 05:02:57
13800010310	2009-01-01 05:02:32	2009-01-01 05:50:30
13800010108	2009-01-01 05:02:33	2009-01-01 05:03:29
13800010391	2009-01-01 05:05:16	2009-01-01 05:26:34
13800010722	2009-01-01 05:05:24	2009-01-01 05:07:27
13800010067	2009-01-01 05:06:03	2009-01-01 05:08:10
13800010264	2009-01-01 05:07:54	2009-01-01 05:09:04
13800010357	2009-01-01 05:09:20	2009-01-01 05:11:35
13800010432	2009-01-01 05:09:22	2009-01-01 05:09:54
13800010672	2009-01-01 05:10:06	2009-01-01 05:12:58
13800010480	2009-01-01 05:11:33	2009-01-01 05:12:11
13800010831	2009-01-01 05:13:22	2009-01-01 05:15:22
13800010841	2009-01-01 05:13:48	2009-01-01 05:15:27
13800010751	2009-01-01 05:14:47	2009-01-01 05:15:23
13800010491	2009-01-01 05:15:36	2009-01-01 05:17:09
13800010517	2009-01-01 05:16:42	2009-01-01 05:21:46
13800010070	2009-01-01 05:17:08	2009-01-01 05:18:29
13800010036	2009-01-01 05:18:33	2009-01-01 05:23:23
13800010525	2009-01-01 05:18:42	2009-01-01 05:19:45
13800010560	2009-01-01 05:21:15	2009-01-01 05:23:48
13800010712	2009-01-01 05:21:42	2009-01-01 06:09:05
13800010492	2009-01-01 05:22:24	2009-01-01 05:22:46
13800010368	2009-01-01 05:22:32	2009-01-01 05:53:37
13800010008	2009-01-01 05:24:20	2009-01-01 05:25:34
13800010561	2009-01-01 05:25:48	2009-01-01 05:44:26
13800010383	2009-01-01 05:26:34	2009-01-01 05:28:39
13800010166	2009-01-01 05:26:52	2009-01-01 05:31:42
13800010822	2009-01-01 05:28:07	2009-01-01 06:24:48
13800010307	2009-01-01 05:29:24	2009-01-01 05:34:12
13800010409	2009-01-01 05:30:43	2009-01-01 05:35:46
13800010334	2009-01-01 05:31:01	2009-01-01 05:31:22
13800010855	2009-01-01 05:31:50	2009-01-01 05:36:41
13800010740	2009-01-01 05:32:04	2009-01-01 05:33:43
13800010842	2009-01-01 05:32:10	2009-01-01 05:35:23
13800010530	2009-01-01 05:33:08	2009-01-01 05:36:32
13800010872	2009-01-01 05:34:38	2009-01-01 05:39:37
13800010284	2009-01-01 05:35:18	2009-01-01 05:54:34
13800010749	2009-01-01 05:35:43	2009-01-01 05:37:03
13800010213	2009-01-01 05:36:40	2009-01-01 05:39:29
13800010361	2009-01-01 05:37:15	2009-01-01 05:41:52
13800010179	2009-01-01 05:37:26	2009-01-01 05:38:51
13800010435	2009-01-01 05:39:10	2009-01-01 05:39:55
13800010658	2009-01-01 05:39:27	2009-01-01 05:40:26
13800010066	2009-01-01 05:39:34	2009-01-01 05:44:36
13800010587	2009-01-01 05:40:25	2009-01-01 05:41:36
13800010569	2009-01-01 05:41:13	2009-01-01 05:42:00
13800010181	2009-01-01 05:41:37	2009-01-01 05:44:14
13800010371	2009-01-01 05:42:10	2009-01-01 05:44:26
13800010557	2009-01-01 05:43:30	2009-01-01 05:48:05
13800010848	2009-01-01 05:43:51	2009-01-01 05:48:25
13800010295	2009-01-01 05:44:21	2009-01-01 05:49:37
13800010521	2009-01-01 05:44:22	2009-01-01 05:45:06
13800010688	2009-01-01 05:45:27	2009-01-01 05:47:04
13800010838	2009-01-01 05:46:15	2009-01-01 05:50:02
13800010168	2009-01-01 05:47:21	2009-01-01 05:47:58
13800010781	2009-01-01 05:47:40	2009-01-01 05:52:20
13800010773	2009-01-01 05:49:04	2009-01-01 05:50:30
13800010708	2009-01-01 05:49:38	2009-01-01 05:52:08
13800010502	2009-01-01 05:49:54	2009-01-01 05:52:06
13800010149	2009-01-01 05:50:44	2009-01-01 06:21:02
13800010378	2009-01-01 05:51:03	2009-01-01 05:54:19
13800010427	2009-01-01 05:51:40	2009-01-01 05:53:10
13800010087	2009-01-01 05:52:19	2009-01-01 05:54:58
13800010352	2009-01-01 05:52:56	2009-01-01 05:55:56
13800010229	2009-01-01 05:53:18	2009-01-01 05:57:09
13800010377	2009-01-01 05:54:12	2009-01-01 05:58:25
13800010586	2009-01-01 05:54:56	2009-01-01 05:58:16
13800010110	2009-01-01 05:55:40	2009-01-01 05:58:14
13800010864	2009-01-01 05:57:09	2009-01-01 05:58:42
13800010104	2009-01-01 05:57:17	2009-01-01 05:58:37
13800010505	2009-01-01 05:57:22	2009-01-01 06:02:08
13800010561	2009-01-01 05:58:34	2009-01-01 05:59:27
13800010390	2009-01-01 05:58:43	2009-01-01 06:02:51
13800010733	2009-01-01 05:59:06	2009-01-01 06:04:03
13800010064	2009-01-01 06:00:19	2009-01-01 06:53:25
13800010732	2009-01-01 06:00:26	2009-01-01 06:02:10
13800010622	2009-01-01 06:01:03	2009-01-01 06:02:16
13800010297	2009-01-01 06:02:05	2009-01-01 06:03:02
13800010155	2009-01-01 06:03:16	2009-01-01 06:06:55
13800010766	2009-01-01 06:03:58	2009-01-01 06:04:29
13800010743	2009-01-01 06:05:27	2009-01-01 06:08:12
13800010298	2009-01-01 06:05:28	2009-01-01 06:08:30
13800010649	2009-01-01 06:05:41	2009-01-01 06:07:46
13800010289	2009-01-01 06:06:38	2009-01-01 06:08:55
13800010424	2009-01-01 06:07:07	2009-01-01 06:08:34
13800010746	2009-01-01 06:07:56	2009-01-01 06:09:33
13800010010	2009-01-01 06:08:24	2009-01-01 06:12:55
13800010033	2009-01-01 06:09:12	2009-01-01 06:12:04
13800010062	2009-01-01 06:09:16	2009-01-01 06:10:15
13800010170	2009-01-01 06:10:45	2009-01-01 06:12:03
13800010175	2009-01-01 06:10:54	2009-01-01 06:11:18
13800010394	2009-01-01 06:10:58	2009-01-01 06:11:33
13800010605	2009-01-01 06:12:12	2009-01-01 06:14:21
13800010451	2009-01-01 06:12:46	2009-01-01 06:14:26
13800010403	2009-01-01 06:13:55	2009-01-01 06:15:54
13800010318	2009-01-01 06:14:16	2009-01-01 06:38:48
13800010082	2009-01-01 06:14:24	2009-01-01 06:19:10
13800010682	2009-01-01 06:14:34	2009-01-01 06:18:32
13800010791	2009-01-01 06:14:52	2009-01-01 06:16:07
13800010479	2009-01-01 06:16:24	2009-01-01 06:17:00
13800010714	2009-01-01 06:16:59	2009-01-01 06:20:31
13800010368	2009-01-01 06:17:07	2009-01-01 06:20:53
13800010384	2009-01-01 06:17:08	2009-01-01 06:19:34
13800010068	2009-01-01 06:18:49	2009-01-01 06:21:20
13800010097	2009-01-01 06:18:54	2009-01-01 06:22:29
13800010315	2009-01-01 06:19:36	2009-01-01 06:22:50
13800010716	2009-01-01 06:19:50	2009-01-01 06:24:42
13800010452	2009-01-01 06:20:59	2009-01-01 06:21:20
