clerk_name	sale_date	sale_amt
Mary	1995-10-07 00:00:00	4699
Tom	1995-10-07 00:00:00	3163
Steven	1995-10-07 00:00:00	2143
Harry	1995-10-07 00:00:00	2153
Bill	1995-10-07 00:00:00	1533
Johnson	1995-10-08 00:00:00	1069
Larry	1995-10-08 00:00:00	2852
Dow	1995-10-08 00:00:00	4764
Jenny	1995-10-08 00:00:00	247
Baker	1995-10-08 00:00:00	1690
Mary	1995-10-08 00:00:00	1826
Tom	1995-10-08 00:00:00	4398
Steven	1995-10-08 00:00:00	459
Harry	1995-10-08 00:00:00	4582
Bill	1995-10-08 00:00:00	858
Johnson	1995-10-09 00:00:00	1504
Larry	1995-10-09 00:00:00	3262
Dow	1995-10-09 00:00:00	2985
Jenny	1995-10-09 00:00:00	2294
Baker	1995-10-09 00:00:00	355
Mary	1995-10-09 00:00:00	3837
Tom	1995-10-09 00:00:00	4202
Steven	1995-10-09 00:00:00	4301
Harry	1995-10-09 00:00:00	1736
Bill	1995-10-09 00:00:00	1692
Johnson	1995-10-10 00:00:00	4988
Larry	1995-10-10 00:00:00	3288
Dow	1995-10-10 00:00:00	4315
Jenny	1995-10-10 00:00:00	94
Baker	1995-10-10 00:00:00	4082
Mary	1995-10-10 00:00:00	1273
Tom	1995-10-10 00:00:00	1490
Steven	1995-10-10 00:00:00	159
Harry	1995-10-10 00:00:00	108
Bill	1995-10-10 00:00:00	908
Johnson	1995-10-11 00:00:00	3287
Larry	1995-10-11 00:00:00	2248
Dow	1995-10-11 00:00:00	3751
Jenny	1995-10-11 00:00:00	1535
Baker	1995-10-11 00:00:00	2639
Mary	1995-10-11 00:00:00	2744
Tom	1995-10-11 00:00:00	3260
Steven	1995-10-11 00:00:00	1157
Harry	1995-10-11 00:00:00	2238
Bill	1995-10-11 00:00:00	3051
Johnson	1995-10-12 00:00:00	2062
Larry	1995-10-12 00:00:00	1419
Dow	1995-10-12 00:00:00	1972
Jenny	1995-10-12 00:00:00	4651
Baker	1995-10-12 00:00:00	1534
Mary	1995-10-12 00:00:00	759
Tom	1995-10-12 00:00:00	2856
Steven	1995-10-12 00:00:00	4363
Harry	1995-10-12 00:00:00	689
Bill	1995-10-12 00:00:00	4669
Johnson	1995-10-13 00:00:00	1279
Larry	1995-10-13 00:00:00	2526
Dow	1995-10-13 00:00:00	2929
Jenny	1995-10-13 00:00:00	1638
Baker	1995-10-13 00:00:00	2347
Mary	1995-10-13 00:00:00	3678
Tom	1995-10-13 00:00:00	2766
Steven	1995-10-13 00:00:00	3691
Harry	1995-10-13 00:00:00	3048
Bill	1995-10-13 00:00:00	4469
Johnson	1995-10-14 00:00:00	2849
Larry	1995-10-14 00:00:00	1623
Dow	1995-10-14 00:00:00	17
Jenny	1995-10-14 00:00:00	1937
Baker	1995-10-14 00:00:00	3482
Mary	1995-10-14 00:00:00	1937
Tom	1995-10-14 00:00:00	2678
Steven	1995-10-14 00:00:00	2014
Harry	1995-10-14 00:00:00	3300
Bill	1995-10-14 00:00:00	248
Johnson	1995-10-15 00:00:00	640
Larry	1995-10-15 00:00:00	3071
Dow	1995-10-15 00:00:00	676
Jenny	1995-10-15 00:00:00	4386
Baker	1995-10-15 00:00:00	4318
Mary	1995-10-15 00:00:00	2636
Tom	1995-10-15 00:00:00	980
Steven	1995-10-15 00:00:00	4730
Harry	1995-10-15 00:00:00	4869
Bill	1995-10-15 00:00:00	1903
Johnson	1995-10-16 00:00:00	4782
Larry	1995-10-16 00:00:00	4363
Dow	1995-10-16 00:00:00	3729
Jenny	1995-10-16 00:00:00	2538
Baker	1995-10-16 00:00:00	1704
Mary	1995-10-16 00:00:00	2485
Tom	1995-10-16 00:00:00	3198
Steven	1995-10-16 00:00:00	3344
Harry	1995-10-16 00:00:00	3657
Bill	1995-10-16 00:00:00	1148
Johnson	1995-10-17 00:00:00	2780
Larry	1995-10-17 00:00:00	786
Dow	1995-10-17 00:00:00	4857
Jenny	1995-10-17 00:00:00	2772
Baker	1995-10-17 00:00:00	1217
Mary	1995-10-17 00:00:00	2023
Tom	1995-10-17 00:00:00	4142
Steven	1995-10-17 00:00:00	4115
Harry	1995-10-17 00:00:00	1466
Bill	1995-10-17 00:00:00	2047
Johnson	1995-10-18 00:00:00	2809
Larry	1995-10-18 00:00:00	1311
Dow	1995-10-18 00:00:00	176
Jenny	1995-10-18 00:00:00	2781
Baker	1995-10-18 00:00:00	3384
Mary	1995-10-18 00:00:00	361
Tom	1995-10-18 00:00:00	4580
Steven	1995-10-18 00:00:00	1491
Harry	1995-10-18 00:00:00	1493
Bill	1995-10-18 00:00:00	2984
Johnson	1995-10-19 00:00:00	3108
Larry	1995-10-19 00:00:00	3668
Dow	1995-10-19 00:00:00	4276
Jenny	1995-10-19 00:00:00	4056
Baker	1995-10-19 00:00:00	1414
Mary	1995-10-19 00:00:00	1621
Tom	1995-10-19 00:00:00	4585
Steven	1995-10-19 00:00:00	3951
Harry	1995-10-19 00:00:00	3010
Bill	1995-10-19 00:00:00	4370
Johnson	1995-10-20 00:00:00	550
Larry	1995-10-20 00:00:00	1982
Dow	1995-10-20 00:00:00	3109
Jenny	1995-10-20 00:00:00	2085
Baker	1995-10-20 00:00:00	4968
Mary	1995-10-20 00:00:00	792
Tom	1995-10-20 00:00:00	846
Steven	1995-10-20 00:00:00	4223
Harry	1995-10-20 00:00:00	3352
Bill	1995-10-20 00:00:00	985
Johnson	1995-10-21 00:00:00	3554
Larry	1995-10-21 00:00:00	4739
Dow	1995-10-21 00:00:00	3438
Jenny	1995-10-21 00:00:00	512
Baker	1995-10-21 00:00:00	2359
Mary	1995-10-21 00:00:00	211
Tom	1995-10-21 00:00:00	2370
Steven	1995-10-21 00:00:00	4314
Harry	1995-10-21 00:00:00	941
Bill	1995-10-21 00:00:00	2504
Johnson	1995-10-22 00:00:00	826
Larry	1995-10-22 00:00:00	1521
Dow	1995-10-22 00:00:00	3972
Jenny	1995-10-22 00:00:00	1629
Baker	1995-10-22 00:00:00	818
Mary	1995-10-22 00:00:00	67
Tom	1995-10-22 00:00:00	3371
Steven	1995-10-22 00:00:00	1804
Harry	1995-10-22 00:00:00	995
Bill	1995-10-22 00:00:00	1914
Johnson	1995-10-23 00:00:00	4253
Larry	1995-10-23 00:00:00	4304
Dow	1995-10-23 00:00:00	4857
Jenny	1995-10-23 00:00:00	1220
Baker	1995-10-23 00:00:00	3129
Mary	1995-10-23 00:00:00	4615
Tom	1995-10-23 00:00:00	3384
Steven	1995-10-23 00:00:00	2677
Harry	1995-10-23 00:00:00	3720
Bill	1995-10-23 00:00:00	3544
Johnson	1995-10-24 00:00:00	4261
Larry	1995-10-24 00:00:00	2957
Dow	1995-10-24 00:00:00	510
Jenny	1995-10-24 00:00:00	2416
Baker	1995-10-24 00:00:00	57
Mary	1995-10-24 00:00:00	4639
Tom	1995-10-24 00:00:00	1978
Steven	1995-10-24 00:00:00	1219
Harry	1995-10-24 00:00:00	2393
Bill	1995-10-24 00:00:00	4280
Johnson	1995-10-25 00:00:00	4337
Larry	1995-10-25 00:00:00	564
Dow	1995-10-25 00:00:00	3443
Jenny	1995-10-25 00:00:00	4291
Baker	1995-10-25 00:00:00	2446
Mary	1995-10-25 00:00:00	3639
Tom	1995-10-25 00:00:00	4813
Steven	1995-10-25 00:00:00	2116
Harry	1995-10-25 00:00:00	2522
Bill	1995-10-25 00:00:00	2904
Johnson	1995-10-26 00:00:00	2204
Larry	1995-10-26 00:00:00	4799
Dow	1995-10-26 00:00:00	1178
Jenny	1995-10-26 00:00:00	3140
Baker	1995-10-26 00:00:00	2080
Mary	1995-10-26 00:00:00	2392
Tom	1995-10-26 00:00:00	2333
Steven	1995-10-26 00:00:00	2614
Harry	1995-10-26 00:00:00	3923
Bill	1995-10-26 00:00:00	4829
Johnson	1995-10-27 00:00:00	2528
Larry	1995-10-27 00:00:00	2525
Dow	1995-10-27 00:00:00	3573
Jenny	1995-10-27 00:00:00	3815
Baker	1995-10-27 00:00:00	1214
Mary	1995-10-27 00:00:00	1609
Tom	1995-10-27 00:00:00	4567
Steven	1995-10-27 00:00:00	4014
Harry	1995-10-27 00:00:00	674
Bill	1995-10-27 00:00:00	2793
Johnson	1995-10-28 00:00:00	378
Larry	1995-10-28 00:00:00	1306
Dow	1995-10-28 00:00:00	317
Jenny	1995-10-28 00:00:00	1999
Baker	1995-10-28 00:00:00	894
Mary	1995-10-28 00:00:00	172
Tom	1995-10-28 00:00:00	2238
Steven	1995-10-28 00:00:00	798
Harry	1995-10-28 00:00:00	1583
Bill	1995-10-28 00:00:00	2335
Johnson	1995-10-29 00:00:00	4093
Larry	1995-10-29 00:00:00	4423
Dow	1995-10-29 00:00:00	3261
Jenny	1995-10-29 00:00:00	4616
Baker	1995-10-29 00:00:00	1520
Mary	1995-10-29 00:00:00	4751
Tom	1995-10-29 00:00:00	4527
Steven	1995-10-29 00:00:00	609
Harry	1995-10-29 00:00:00	604
Bill	1995-10-29 00:00:00	4271
Johnson	1995-10-30 00:00:00	2524
Larry	1995-10-30 00:00:00	3160
Dow	1995-10-30 00:00:00	1093
Jenny	1995-10-30 00:00:00	1730
Baker	1995-10-30 00:00:00	828
Mary	1995-10-30 00:00:00	2854
Tom	1995-10-30 00:00:00	3407
Steven	1995-10-30 00:00:00	3080
Harry	1995-10-30 00:00:00	966
Bill	1995-10-30 00:00:00	1660
Johnson	1995-10-31 00:00:00	1767
Larry	1995-10-31 00:00:00	2612
Dow	1995-10-31 00:00:00	1258
Jenny	1995-10-31 00:00:00	645
Baker	1995-10-31 00:00:00	2155
Mary	1995-10-31 00:00:00	3660
Tom	1995-10-31 00:00:00	3440
Steven	1995-10-31 00:00:00	1200
Harry	1995-10-31 00:00:00	2170
Bill	1995-10-31 00:00:00	1071
Johnson	1995-11-01 00:00:00	3774
Larry	1995-11-01 00:00:00	528
Dow	1995-11-01 00:00:00	288
Jenny	1995-11-01 00:00:00	3702
Baker	1995-11-01 00:00:00	1186
Mary	1995-11-01 00:00:00	4255
Tom	1995-11-01 00:00:00	4457
Steven	1995-11-01 00:00:00	4570
Harry	1995-11-01 00:00:00	283
Bill	1995-11-01 00:00:00	1880
Johnson	1995-11-02 00:00:00	4448
Larry	1995-11-02 00:00:00	3934
Dow	1995-11-02 00:00:00	1992
Jenny	1995-11-02 00:00:00	4446
Baker	1995-11-02 00:00:00	3897
Mary	1995-11-02 00:00:00	1494
Tom	1995-11-02 00:00:00	3942
Steven	1995-11-02 00:00:00	3262
Harry	1995-11-02 00:00:00	1488
Bill	1995-11-02 00:00:00	3096
Johnson	1995-11-03 00:00:00	1656
Larry	1995-11-03 00:00:00	3715
Dow	1995-11-03 00:00:00	1339
Jenny	1995-11-03 00:00:00	4846
Baker	1995-11-03 00:00:00	75
Mary	1995-11-03 00:00:00	4205
Tom	1995-11-03 00:00:00	210
Steven	1995-11-03 00:00:00	3261
Harry	1995-11-03 00:00:00	2932
Bill	1995-11-03 00:00:00	2041
Johnson	1995-11-04 00:00:00	3820
Larry	1995-11-04 00:00:00	4158
Dow	1995-11-04 00:00:00	14
Jenny	1995-11-04 00:00:00	676
Baker	1995-11-04 00:00:00	1215
Mary	1995-11-04 00:00:00	312
Tom	1995-11-04 00:00:00	4409
Steven	1995-11-04 00:00:00	1020
Harry	1995-11-04 00:00:00	4808
Bill	1995-11-04 00:00:00	3519
Johnson	1995-11-05 00:00:00	3430
Larry	1995-11-05 00:00:00	3684
Dow	1995-11-05 00:00:00	4481
Jenny	1995-11-05 00:00:00	579
Baker	1995-11-05 00:00:00	3003
Mary	1995-11-05 00:00:00	3928
Tom	1995-11-05 00:00:00	1840
Steven	1995-11-05 00:00:00	4910
Harry	1995-11-05 00:00:00	980
Bill	1995-11-05 00:00:00	1755
Johnson	1995-11-06 00:00:00	564
Larry	1995-11-06 00:00:00	948
Dow	1995-11-06 00:00:00	13
Jenny	1995-11-06 00:00:00	1098
Baker	1995-11-06 00:00:00	562
Mary	1995-11-06 00:00:00	2216
Tom	1995-11-06 00:00:00	319
Steven	1995-11-06 00:00:00	4242
Harry	1995-11-06 00:00:00	2537
Bill	1995-11-06 00:00:00	965
Johnson	1995-11-07 00:00:00	1935
Larry	1995-11-07 00:00:00	724
Dow	1995-11-07 00:00:00	418
Jenny	1995-11-07 00:00:00	2609
Baker	1995-11-07 00:00:00	4816
Mary	1995-11-07 00:00:00	3700
Tom	1995-11-07 00:00:00	2053
Steven	1995-11-07 00:00:00	1712
Harry	1995-11-07 00:00:00	3457
Bill	1995-11-07 00:00:00	1422
Johnson	1995-11-08 00:00:00	3491
Larry	1995-11-08 00:00:00	3193
Dow	1995-11-08 00:00:00	518
Jenny	1995-11-08 00:00:00	1793
Baker	1995-11-08 00:00:00	4159
Mary	1995-11-08 00:00:00	2515
Tom	1995-11-08 00:00:00	1354
Steven	1995-11-08 00:00:00	4166
Harry	1995-11-08 00:00:00	4262
Bill	1995-11-08 00:00:00	2079
Johnson	1995-11-09 00:00:00	3196
Larry	1995-11-09 00:00:00	4461
Dow	1995-11-09 00:00:00	1745
Jenny	1995-11-09 00:00:00	2736
Baker	1995-11-09 00:00:00	4201
Mary	1995-11-09 00:00:00	2424
Tom	1995-11-09 00:00:00	4276
Steven	1995-11-09 00:00:00	4295
Harry	1995-11-09 00:00:00	3528
Bill	1995-11-09 00:00:00	3311
Johnson	1995-11-10 00:00:00	1745
Larry	1995-11-10 00:00:00	2219
Dow	1995-11-10 00:00:00	4102
Jenny	1995-11-10 00:00:00	616
Baker	1995-11-10 00:00:00	1979
Mary	1995-11-10 00:00:00	4197
Tom	1995-11-10 00:00:00	4742
Steven	1995-11-10 00:00:00	1468
Harry	1995-11-10 00:00:00	1480
Bill	1995-11-10 00:00:00	145
Johnson	1995-11-11 00:00:00	2891
Larry	1995-11-11 00:00:00	2221
Dow	1995-11-11 00:00:00	4225
Jenny	1995-11-11 00:00:00	2286
Baker	1995-11-11 00:00:00	3281
Mary	1995-11-11 00:00:00	3342
Tom	1995-11-11 00:00:00	4772
Steven	1995-11-11 00:00:00	3349
Harry	1995-11-11 00:00:00	1464
Bill	1995-11-11 00:00:00	141
Johnson	1995-11-12 00:00:00	2206
Larry	1995-11-12 00:00:00	599
Dow	1995-11-12 00:00:00	4309
Jenny	1995-11-12 00:00:00	4051
Baker	1995-11-12 00:00:00	3695
Mary	1995-11-12 00:00:00	1382
Tom	1995-11-12 00:00:00	2227
Steven	1995-11-12 00:00:00	3167
Harry	1995-11-12 00:00:00	818
Bill	1995-11-12 00:00:00	2069
Johnson	1995-11-13 00:00:00	126
Larry	1995-11-13 00:00:00	458
Dow	1995-11-13 00:00:00	3109
Jenny	1995-11-13 00:00:00	1844
Baker	1995-11-13 00:00:00	806
Mary	1995-11-13 00:00:00	3650
Tom	1995-11-13 00:00:00	1704
Steven	1995-11-13 00:00:00	531
Harry	1995-11-13 00:00:00	804
Bill	1995-11-13 00:00:00	2052
Johnson	1995-11-14 00:00:00	1345
Larry	1995-11-14 00:00:00	784
Dow	1995-11-14 00:00:00	4497
Jenny	1995-11-14 00:00:00	2711
Baker	1995-11-14 00:00:00	1485
Mary	1995-11-14 00:00:00	4276
Tom	1995-11-14 00:00:00	2609
Steven	1995-11-14 00:00:00	1150
Harry	1995-11-14 00:00:00	1672
Bill	1995-11-14 00:00:00	4200
Johnson	1995-11-15 00:00:00	1125
Larry	1995-11-15 00:00:00	606
Dow	1995-11-15 00:00:00	2937
Jenny	1995-11-15 00:00:00	2310
Baker	1995-11-15 00:00:00	1039
Mary	1995-11-15 00:00:00	3127
Tom	1995-11-15 00:00:00	426
Steven	1995-11-15 00:00:00	2913
Harry	1995-11-15 00:00:00	3265
Bill	1995-11-15 00:00:00	1078
Johnson	1995-11-16 00:00:00	3102
Larry	1995-11-16 00:00:00	3740
Dow	1995-11-16 00:00:00	1525
Jenny	1995-11-16 00:00:00	3667
Baker	1995-11-16 00:00:00	3931
Mary	1995-11-16 00:00:00	4369
Tom	1995-11-16 00:00:00	4009
Steven	1995-11-16 00:00:00	4801
Harry	1995-11-16 00:00:00	3614
Bill	1995-11-16 00:00:00	1929
Johnson	1995-11-17 00:00:00	2125
Larry	1995-11-17 00:00:00	1240
Dow	1995-11-17 00:00:00	2588
Jenny	1995-11-17 00:00:00	1139
Baker	1995-11-17 00:00:00	1725
Mary	1995-11-17 00:00:00	3265
Tom	1995-11-17 00:00:00	4709
Steven	1995-11-17 00:00:00	1351
Harry	1995-11-17 00:00:00	3770
Bill	1995-11-17 00:00:00	4291
Johnson	1995-11-18 00:00:00	1762
Larry	1995-11-18 00:00:00	2156
Dow	1995-11-18 00:00:00	2503
Jenny	1995-11-18 00:00:00	693
Baker	1995-11-18 00:00:00	708
Mary	1995-11-18 00:00:00	1285
Tom	1995-11-18 00:00:00	4889
Steven	1995-11-18 00:00:00	3851
Harry	1995-11-18 00:00:00	350
Bill	1995-11-18 00:00:00	3981
Johnson	1995-11-19 00:00:00	213
Larry	1995-11-19 00:00:00	2849
Dow	1995-11-19 00:00:00	950
Jenny	1995-11-19 00:00:00	1780
Baker	1995-11-19 00:00:00	3465
Mary	1995-11-19 00:00:00	3558
Tom	1995-11-19 00:00:00	4149
Steven	1995-11-19 00:00:00	622
Harry	1995-11-19 00:00:00	392
Bill	1995-11-19 00:00:00	2818
Johnson	1995-11-20 00:00:00	1446
Larry	1995-11-20 00:00:00	3533
Dow	1995-11-20 00:00:00	844
Jenny	1995-11-20 00:00:00	292
Baker	1995-11-20 00:00:00	2414
Mary	1995-11-20 00:00:00	1699
Tom	1995-11-20 00:00:00	376
Steven	1995-11-20 00:00:00	122
Harry	1995-11-20 00:00:00	3744
Bill	1995-11-20 00:00:00	4594
Johnson	1995-11-21 00:00:00	2875
Larry	1995-11-21 00:00:00	4917
Dow	1995-11-21 00:00:00	2230
Jenny	1995-11-21 00:00:00	4990
Baker	1995-11-21 00:00:00	4388
Mary	1995-11-21 00:00:00	760
Tom	1995-11-21 00:00:00	3775
Steven	1995-11-21 00:00:00	3075
Harry	1995-11-21 00:00:00	176
Bill	1995-11-21 00:00:00	3835
Johnson	1995-11-22 00:00:00	1573
Larry	1995-11-22 00:00:00	639
Dow	1995-11-22 00:00:00	3507
Jenny	1995-11-22 00:00:00	2027
Baker	1995-11-22 00:00:00	4667
Mary	1995-11-22 00:00:00	1241
Tom	1995-11-22 00:00:00	609
Steven	1995-11-22 00:00:00	3334
Harry	1995-11-22 00:00:00	3197
Bill	1995-11-22 00:00:00	560
Johnson	1995-11-23 00:00:00	1730
Larry	1995-11-23 00:00:00	2196
Dow	1995-11-23 00:00:00	3794
Jenny	1995-11-23 00:00:00	2676
Baker	1995-11-23 00:00:00	3277
Mary	1995-11-23 00:00:00	4952
Tom	1995-11-23 00:00:00	2719
Steven	1995-11-23 00:00:00	2835
Harry	1995-11-23 00:00:00	538
Bill	1995-11-23 00:00:00	1428
Johnson	1995-11-24 00:00:00	561
Larry	1995-11-24 00:00:00	414
Dow	1995-11-24 00:00:00	4602
Jenny	1995-11-24 00:00:00	1330
Baker	1995-11-24 00:00:00	535
Mary	1995-11-24 00:00:00	2120
Tom	1995-11-24 00:00:00	696
Steven	1995-11-24 00:00:00	1497
Harry	1995-11-24 00:00:00	2667
Bill	1995-11-24 00:00:00	203
Johnson	1995-11-25 00:00:00	3312
Larry	1995-11-25 00:00:00	3268
Dow	1995-11-25 00:00:00	3447
Jenny	1995-11-25 00:00:00	3364
Baker	1995-11-25 00:00:00	1188
Mary	1995-11-25 00:00:00	3180
Tom	1995-11-25 00:00:00	4871
Steven	1995-11-25 00:00:00	4305
Harry	1995-11-25 00:00:00	2390
Bill	1995-11-25 00:00:00	4973
Johnson	1995-11-26 00:00:00	3118
Larry	1995-11-26 00:00:00	2365
Dow	1995-11-26 00:00:00	1519
Jenny	1995-11-26 00:00:00	1406
Baker	1995-11-26 00:00:00	499
Mary	1995-11-26 00:00:00	2504
Tom	1995-11-26 00:00:00	2318
Steven	1995-11-26 00:00:00	703
Harry	1995-11-26 00:00:00	4758
Bill	1995-11-26 00:00:00	2951
Johnson	1995-11-27 00:00:00	4781
Larry	1995-11-27 00:00:00	4526
Dow	1995-11-27 00:00:00	2199
Jenny	1995-11-27 00:00:00	3222
Baker	1995-11-27 00:00:00	1163
Mary	1995-11-27 00:00:00	2298
Tom	1995-11-27 00:00:00	643
Steven	1995-11-27 00:00:00	1822
Harry	1995-11-27 00:00:00	220
Bill	1995-11-27 00:00:00	277
Johnson	1995-11-28 00:00:00	4698
Larry	1995-11-28 00:00:00	3905
Dow	1995-11-28 00:00:00	3340
Jenny	1995-11-28 00:00:00	3305
Baker	1995-11-28 00:00:00	4362
Mary	1995-11-28 00:00:00	3334
Tom	1995-11-28 00:00:00	212
Steven	1995-11-28 00:00:00	2310
Harry	1995-11-28 00:00:00	3577
Bill	1995-11-28 00:00:00	1096
Johnson	1995-11-29 00:00:00	106
Larry	1995-11-29 00:00:00	1678
Dow	1995-11-29 00:00:00	2921
Jenny	1995-11-29 00:00:00	2773
Baker	1995-11-29 00:00:00	2849
Mary	1995-11-29 00:00:00	2375
Tom	1995-11-29 00:00:00	293
Steven	1995-11-29 00:00:00	1842
Harry	1995-11-29 00:00:00	1102
Bill	1995-11-29 00:00:00	4278
Johnson	1995-11-30 00:00:00	72
Larry	1995-11-30 00:00:00	2879
Dow	1995-11-30 00:00:00	2587
Jenny	1995-11-30 00:00:00	4498
Baker	1995-11-30 00:00:00	4975
Mary	1995-11-30 00:00:00	4364
Tom	1995-11-30 00:00:00	2524
Steven	1995-11-30 00:00:00	2632
Harry	1995-11-30 00:00:00	509
Bill	1995-11-30 00:00:00	4689
Johnson	1995-12-01 00:00:00	2632
Larry	1995-12-01 00:00:00	3759
Dow	1995-12-01 00:00:00	4738
Jenny	1995-12-01 00:00:00	2123
Baker	1995-12-01 00:00:00	3714
Mary	1995-12-01 00:00:00	697
Tom	1995-12-01 00:00:00	802
Steven	1995-12-01 00:00:00	4950
Harry	1995-12-01 00:00:00	4013
Bill	1995-12-01 00:00:00	3523
Johnson	1995-12-02 00:00:00	1518
Larry	1995-12-02 00:00:00	1729
Dow	1995-12-02 00:00:00	259
Jenny	1995-12-02 00:00:00	1574
Baker	1995-12-02 00:00:00	4194
Mary	1995-12-02 00:00:00	3663
Tom	1995-12-02 00:00:00	2535
Steven	1995-12-02 00:00:00	1209
Harry	1995-12-02 00:00:00	4685
Bill	1995-12-02 00:00:00	1313
Johnson	1995-12-03 00:00:00	2910
Larry	1995-12-03 00:00:00	1418
Dow	1995-12-03 00:00:00	2658
Jenny	1995-12-03 00:00:00	1532
Baker	1995-12-03 00:00:00	1049
Mary	1995-12-03 00:00:00	3949
Tom	1995-12-03 00:00:00	4937
Steven	1995-12-03 00:00:00	2304
Harry	1995-12-03 00:00:00	2877
Bill	1995-12-03 00:00:00	6
Johnson	1995-12-04 00:00:00	819
Larry	1995-12-04 00:00:00	3348
Dow	1995-12-04 00:00:00	732
Jenny	1995-12-04 00:00:00	1741
Baker	1995-12-04 00:00:00	2227
Mary	1995-12-04 00:00:00	3753
Tom	1995-12-04 00:00:00	329
Steven	1995-12-04 00:00:00	3678
Harry	1995-12-04 00:00:00	2634
Bill	1995-12-04 00:00:00	4610
Johnson	1995-12-05 00:00:00	1321
Larry	1995-12-05 00:00:00	1939
Dow	1995-12-05 00:00:00	1732
Jenny	1995-12-05 00:00:00	4624
Baker	1995-12-05 00:00:00	4158
Mary	1995-12-05 00:00:00	2650
Tom	1995-12-05 00:00:00	2963
Steven	1995-12-05 00:00:00	4899
Harry	1995-12-05 00:00:00	1487
Bill	1995-12-05 00:00:00	173
Johnson	1995-12-06 00:00:00	3113
Larry	1995-12-06 00:00:00	705
Dow	1995-12-06 00:00:00	2324
Jenny	1995-12-06 00:00:00	884
Baker	1995-12-06 00:00:00	2394
Mary	1995-12-06 00:00:00	2801
Tom	1995-12-06 00:00:00	1797
Steven	1995-12-06 00:00:00	4055
Harry	1995-12-06 00:00:00	4568
Bill	1995-12-06 00:00:00	4052
Johnson	1995-12-07 00:00:00	3356
Larry	1995-12-07 00:00:00	3025
Dow	1995-12-07 00:00:00	4966
Jenny	1995-12-07 00:00:00	3418
Baker	1995-12-07 00:00:00	3948
Mary	1995-12-07 00:00:00	2264
Tom	1995-12-07 00:00:00	4442
Steven	1995-12-07 00:00:00	4129
Harry	1995-12-07 00:00:00	809
Bill	1995-12-07 00:00:00	4098
Johnson	1995-12-08 00:00:00	4662
Larry	1995-12-08 00:00:00	738
Dow	1995-12-08 00:00:00	1220
Jenny	1995-12-08 00:00:00	2860
Baker	1995-12-08 00:00:00	4386
Mary	1995-12-08 00:00:00	1051
Tom	1995-12-08 00:00:00	3757
Steven	1995-12-08 00:00:00	3959
Harry	1995-12-08 00:00:00	2801
Bill	1995-12-08 00:00:00	3409
Johnson	1995-12-09 00:00:00	1341
Larry	1995-12-09 00:00:00	919
Dow	1995-12-09 00:00:00	4325
Jenny	1995-12-09 00:00:00	2588
Baker	1995-12-09 00:00:00	2640
Mary	1995-12-09 00:00:00	4710
Tom	1995-12-09 00:00:00	4708
Steven	1995-12-09 00:00:00	3708
Harry	1995-12-09 00:00:00	4199
Bill	1995-12-09 00:00:00	1847
Johnson	1995-12-10 00:00:00	740
Larry	1995-12-10 00:00:00	2845
Dow	1995-12-10 00:00:00	1011
Jenny	1995-12-10 00:00:00	551
Baker	1995-12-10 00:00:00	295
Mary	1995-12-10 00:00:00	724
Tom	1995-12-10 00:00:00	3091
Steven	1995-12-10 00:00:00	2960
Harry	1995-12-10 00:00:00	1015
Bill	1995-12-10 00:00:00	1776
Johnson	1995-12-11 00:00:00	33
Larry	1995-12-11 00:00:00	804
Dow	1995-12-11 00:00:00	4424
Jenny	1995-12-11 00:00:00	50
Baker	1995-12-11 00:00:00	4466
Mary	1995-12-11 00:00:00	2181
Tom	1995-12-11 00:00:00	2856
Steven	1995-12-11 00:00:00	946
Harry	1995-12-11 00:00:00	3755
Bill	1995-12-11 00:00:00	3064
Johnson	1995-12-12 00:00:00	4193
Larry	1995-12-12 00:00:00	3527
Dow	1995-12-12 00:00:00	2333
Jenny	1995-12-12 00:00:00	3962
Baker	1995-12-12 00:00:00	4025
Mary	1995-12-12 00:00:00	2187
Tom	1995-12-12 00:00:00	4517
Steven	1995-12-12 00:00:00	4715
Harry	1995-12-12 00:00:00	1508
Bill	1995-12-12 00:00:00	3800
Johnson	1995-12-13 00:00:00	4789
Larry	1995-12-13 00:00:00	3755
Dow	1995-12-13 00:00:00	3915
Jenny	1995-12-13 00:00:00	2078
Baker	1995-12-13 00:00:00	4024
Mary	1995-12-13 00:00:00	2271
Tom	1995-12-13 00:00:00	581
Steven	1995-12-13 00:00:00	4754
Harry	1995-12-13 00:00:00	1352
Bill	1995-12-13 00:00:00	3658
Johnson	1995-12-14 00:00:00	4698
Larry	1995-12-14 00:00:00	1398
Dow	1995-12-14 00:00:00	1921
Jenny	1995-12-14 00:00:00	4277
Baker	1995-12-14 00:00:00	1237
Mary	1995-12-14 00:00:00	89
Tom	1995-12-14 00:00:00	1046
Steven	1995-12-14 00:00:00	3063
Harry	1995-12-14 00:00:00	1057
Bill	1995-12-14 00:00:00	4960
Johnson	1995-12-15 00:00:00	4936
Larry	1995-12-15 00:00:00	4732
Dow	1995-12-15 00:00:00	142
Jenny	1995-12-15 00:00:00	3579
Baker	1995-12-15 00:00:00	2422
Mary	1995-12-15 00:00:00	4408
Tom	1995-12-15 00:00:00	3767
Steven	1995-12-15 00:00:00	3495
Harry	1995-12-15 00:00:00	894
Bill	1995-12-15 00:00:00	263
Johnson	1995-12-16 00:00:00	3346
Larry	1995-12-16 00:00:00	804
Dow	1995-12-16 00:00:00	2962
